Time,,,HRV
3/27/2019,3:53:27,PM,100
3/27/2019,3:53:28,PM,100
3/27/2019,3:53:29,PM,100
3/27/2019,3:53:30,PM,100
3/27/2019,3:53:31,PM,100
3/27/2019,3:53:32,PM,100
3/27/2019,3:53:33,PM,100
3/27/2019,3:53:34,PM,100
3/27/2019,3:53:35,PM,101
3/27/2019,3:53:36,PM,101
3/27/2019,3:53:37,PM,101
3/27/2019,3:53:38,PM,101
3/27/2019,3:53:39,PM,101
3/27/2019,3:53:40,PM,101
3/27/2019,3:53:41,PM,101
3/27/2019,3:53:42,PM,102
3/27/2019,3:53:43,PM,102
3/27/2019,3:53:47,PM,101
3/27/2019,3:53:48,PM,101
3/27/2019,3:53:49,PM,101
3/27/2019,3:53:50,PM,101
3/27/2019,3:53:52,PM,101
3/27/2019,3:53:53,PM,101
3/27/2019,3:53:55,PM,100
3/27/2019,3:53:56,PM,100
3/27/2019,3:53:57,PM,101
3/27/2019,3:53:59,PM,101
3/27/2019,3:54:00,PM,101
3/27/2019,3:54:01,PM,101
3/27/2019,3:54:02,PM,102
3/27/2019,3:54:03,PM,102
3/27/2019,3:54:04,PM,102
3/27/2019,3:54:05,PM,102
3/27/2019,3:54:06,PM,102
3/27/2019,3:54:07,PM,102
3/27/2019,3:54:08,PM,102
3/27/2019,3:55:20,PM,98
3/27/2019,3:55:21,PM,98
3/27/2019,3:55:23,PM,98
3/27/2019,3:55:24,PM,97
3/27/2019,3:55:25,PM,97
3/27/2019,3:55:26,PM,97
3/27/2019,3:55:27,PM,97
3/27/2019,3:55:28,PM,97
3/27/2019,3:55:29,PM,97
3/27/2019,3:55:30,PM,97
3/27/2019,3:55:31,PM,97
3/27/2019,3:55:32,PM,95
3/27/2019,3:55:33,PM,95
3/27/2019,3:55:34,PM,95
3/27/2019,3:55:35,PM,96
3/27/2019,3:55:36,PM,96
3/27/2019,3:55:37,PM,97
3/27/2019,3:55:38,PM,97
3/27/2019,3:55:39,PM,97
3/27/2019,3:55:40,PM,97
3/27/2019,3:55:41,PM,97
3/27/2019,3:55:42,PM,97
3/27/2019,3:55:43,PM,99
3/27/2019,3:55:44,PM,99
3/27/2019,3:55:46,PM,100
3/27/2019,3:55:47,PM,100
3/27/2019,3:55:48,PM,101
3/27/2019,3:55:49,PM,101
3/27/2019,3:55:50,PM,101
3/27/2019,3:55:51,PM,100
3/27/2019,3:55:52,PM,100
3/27/2019,3:55:53,PM,100
3/27/2019,3:55:54,PM,100
3/27/2019,3:55:55,PM,100
3/27/2019,3:55:56,PM,99
3/27/2019,3:55:57,PM,99
3/27/2019,3:55:58,PM,99
3/27/2019,3:55:59,PM,99
3/27/2019,3:56:00,PM,99
3/27/2019,3:56:01,PM,99
3/27/2019,3:56:02,PM,99
3/27/2019,3:56:03,PM,99
3/27/2019,3:56:04,PM,98
3/27/2019,3:56:05,PM,98
3/27/2019,3:56:06,PM,98
3/27/2019,3:56:07,PM,98
3/27/2019,3:56:08,PM,97
3/27/2019,3:56:09,PM,97
3/27/2019,3:56:10,PM,97
3/27/2019,3:56:11,PM,96
3/27/2019,3:56:12,PM,96
3/27/2019,3:56:13,PM,96
3/27/2019,3:56:14,PM,96
3/27/2019,3:56:15,PM,96
3/27/2019,3:56:16,PM,96
3/27/2019,3:56:17,PM,96
3/27/2019,3:56:18,PM,95
3/27/2019,3:56:19,PM,95
3/27/2019,3:56:20,PM,95
3/27/2019,3:56:21,PM,95
3/27/2019,3:56:22,PM,95
3/27/2019,3:56:23,PM,96
3/27/2019,3:56:24,PM,96
3/27/2019,3:56:25,PM,96
3/27/2019,3:56:26,PM,96
3/27/2019,3:56:27,PM,96
3/27/2019,3:56:28,PM,95
3/27/2019,3:56:29,PM,94
3/27/2019,3:56:30,PM,93
3/27/2019,3:56:31,PM,93
3/27/2019,3:56:32,PM,93
3/27/2019,3:56:33,PM,93
3/27/2019,3:56:34,PM,92
3/27/2019,3:56:35,PM,92
3/27/2019,3:56:36,PM,92
3/27/2019,3:56:37,PM,92
3/27/2019,3:56:38,PM,92
3/27/2019,3:56:39,PM,92
3/27/2019,3:56:40,PM,91
3/27/2019,3:56:41,PM,90
3/27/2019,3:56:42,PM,90
3/27/2019,3:56:43,PM,90
3/27/2019,3:56:44,PM,89
3/27/2019,3:56:45,PM,89
3/27/2019,3:56:46,PM,89
3/27/2019,3:56:47,PM,89
3/27/2019,3:56:48,PM,88
3/27/2019,3:56:49,PM,88
3/27/2019,3:56:50,PM,88
3/27/2019,3:56:51,PM,88
3/27/2019,3:56:52,PM,88
3/27/2019,3:56:53,PM,89
3/27/2019,3:56:54,PM,89
3/27/2019,3:56:55,PM,89
3/27/2019,3:56:56,PM,89
3/27/2019,3:56:57,PM,89
3/27/2019,3:56:58,PM,89
3/27/2019,3:56:59,PM,89
3/27/2019,3:57:00,PM,89
3/27/2019,3:57:01,PM,89
3/27/2019,3:57:03,PM,89
3/27/2019,3:57:04,PM,90
3/27/2019,3:57:05,PM,89
3/27/2019,3:57:06,PM,89
3/27/2019,3:57:07,PM,89
3/27/2019,3:57:08,PM,89
3/27/2019,3:57:09,PM,89
3/27/2019,3:57:10,PM,89
3/27/2019,3:57:11,PM,90
3/27/2019,3:57:12,PM,90
3/27/2019,3:57:13,PM,90
3/27/2019,3:57:14,PM,90
3/27/2019,3:57:15,PM,91
3/27/2019,3:57:16,PM,91
3/27/2019,3:57:17,PM,91
3/27/2019,3:57:18,PM,92
3/27/2019,3:57:19,PM,92
3/27/2019,3:57:20,PM,92
3/27/2019,3:57:21,PM,92
3/27/2019,3:57:22,PM,92
3/27/2019,3:57:23,PM,92
3/27/2019,3:57:24,PM,92
3/27/2019,3:57:25,PM,92
3/27/2019,3:57:26,PM,93
3/27/2019,3:57:27,PM,93
3/27/2019,3:57:28,PM,92
3/27/2019,3:57:29,PM,92
3/27/2019,3:57:30,PM,92
3/27/2019,3:57:31,PM,93
3/27/2019,3:57:32,PM,93
3/27/2019,3:57:33,PM,92
3/27/2019,3:57:34,PM,92
3/27/2019,3:57:35,PM,92
3/27/2019,3:57:36,PM,92
3/27/2019,3:57:37,PM,92
3/27/2019,3:57:38,PM,92
3/27/2019,3:57:39,PM,92
3/27/2019,3:57:40,PM,92
3/27/2019,3:57:41,PM,92
3/27/2019,3:57:42,PM,92
3/27/2019,3:57:43,PM,92
3/27/2019,3:57:44,PM,92
3/27/2019,3:57:45,PM,92
3/27/2019,3:57:46,PM,92
3/27/2019,3:57:47,PM,92
3/27/2019,3:57:48,PM,92
3/27/2019,3:57:49,PM,92
3/27/2019,3:57:50,PM,92
3/27/2019,3:57:51,PM,92
3/27/2019,3:57:52,PM,92
3/27/2019,3:57:53,PM,91
3/27/2019,3:57:54,PM,92
3/27/2019,3:57:55,PM,92
3/27/2019,3:57:56,PM,92
3/27/2019,3:57:57,PM,92
3/27/2019,3:57:58,PM,92
3/27/2019,3:57:59,PM,92
3/27/2019,3:58:00,PM,92
3/27/2019,3:58:01,PM,92
3/27/2019,3:58:02,PM,92
3/27/2019,3:58:03,PM,92
3/27/2019,3:58:04,PM,92
3/27/2019,3:58:05,PM,92
3/27/2019,3:58:06,PM,92
3/27/2019,3:58:07,PM,92
3/27/2019,3:58:08,PM,92
3/27/2019,3:58:09,PM,91
3/27/2019,3:58:10,PM,91
3/27/2019,3:58:11,PM,91
3/27/2019,3:58:12,PM,91
3/27/2019,3:58:13,PM,91
3/27/2019,3:58:14,PM,90
3/27/2019,3:58:15,PM,90
3/27/2019,3:58:16,PM,90
3/27/2019,3:58:17,PM,90
3/27/2019,3:58:18,PM,90
3/27/2019,3:58:19,PM,89
3/27/2019,3:58:20,PM,89
3/27/2019,3:58:21,PM,89
3/27/2019,3:58:22,PM,89
3/27/2019,3:58:23,PM,89
3/27/2019,3:58:24,PM,89
3/27/2019,3:58:25,PM,89
3/27/2019,3:58:26,PM,89
3/27/2019,3:58:27,PM,89
3/27/2019,3:58:28,PM,89
3/27/2019,3:58:29,PM,89
3/27/2019,3:58:30,PM,89
3/27/2019,3:58:31,PM,89
3/27/2019,3:58:32,PM,88
3/27/2019,3:58:33,PM,88
3/27/2019,3:58:34,PM,88
3/27/2019,3:58:35,PM,88
3/27/2019,3:58:36,PM,88
3/27/2019,3:58:37,PM,88
3/27/2019,3:58:38,PM,88
3/27/2019,3:58:40,PM,87
3/27/2019,3:58:41,PM,87
3/27/2019,3:58:43,PM,88
3/27/2019,3:58:44,PM,88
3/27/2019,3:58:45,PM,88
3/27/2019,3:58:47,PM,88
3/27/2019,3:58:48,PM,88
3/27/2019,3:58:50,PM,88
3/27/2019,3:58:51,PM,88
3/27/2019,3:58:52,PM,87
3/27/2019,3:58:53,PM,87
3/27/2019,3:58:54,PM,87
3/27/2019,3:58:55,PM,87
3/27/2019,3:58:56,PM,87
3/27/2019,3:58:57,PM,87
3/27/2019,3:58:58,PM,87
3/27/2019,3:58:59,PM,87
3/27/2019,3:59:00,PM,87
3/27/2019,3:59:01,PM,87
3/27/2019,3:59:02,PM,87
3/27/2019,3:59:03,PM,87
3/27/2019,3:59:04,PM,87
3/27/2019,3:59:05,PM,87
3/27/2019,3:59:06,PM,87
3/27/2019,3:59:07,PM,87
3/27/2019,3:59:08,PM,88
3/27/2019,3:59:09,PM,88
3/27/2019,3:59:10,PM,88
3/27/2019,3:59:11,PM,88
3/27/2019,3:59:12,PM,88
3/27/2019,3:59:13,PM,87
3/27/2019,3:59:14,PM,87
3/27/2019,3:59:15,PM,87
3/27/2019,3:59:16,PM,87
3/27/2019,3:59:17,PM,86
3/27/2019,3:59:18,PM,87
3/27/2019,3:59:19,PM,88
3/27/2019,3:59:20,PM,89
3/27/2019,3:59:21,PM,89
3/27/2019,3:59:22,PM,89
3/27/2019,3:59:23,PM,90
3/27/2019,3:59:24,PM,90
3/27/2019,3:59:25,PM,90
3/27/2019,3:59:26,PM,90
3/27/2019,3:59:27,PM,90
3/27/2019,3:59:28,PM,90
3/27/2019,3:59:29,PM,92
3/27/2019,3:59:30,PM,92
3/27/2019,3:59:31,PM,92
3/27/2019,3:59:32,PM,92
3/27/2019,3:59:33,PM,92
3/27/2019,3:59:34,PM,92
3/27/2019,3:59:35,PM,92
3/27/2019,3:59:36,PM,92
3/27/2019,3:59:37,PM,92
3/27/2019,3:59:38,PM,92
3/27/2019,3:59:39,PM,92
3/27/2019,3:59:40,PM,92
3/27/2019,3:59:41,PM,92
3/27/2019,3:59:42,PM,92
3/27/2019,3:59:43,PM,92
3/27/2019,3:59:44,PM,92
3/27/2019,3:59:45,PM,92
3/27/2019,3:59:46,PM,92
3/27/2019,3:59:47,PM,92
3/27/2019,3:59:48,PM,92
3/27/2019,3:59:49,PM,93
3/27/2019,3:59:50,PM,93
3/27/2019,3:59:51,PM,92
3/27/2019,3:59:52,PM,91
3/27/2019,3:59:53,PM,91
3/27/2019,3:59:54,PM,91
3/27/2019,3:59:55,PM,91
3/27/2019,3:59:56,PM,91
3/27/2019,3:59:57,PM,91
3/27/2019,3:59:58,PM,91
3/27/2019,3:59:59,PM,91
3/27/2019,4:00:00,PM,91
3/27/2019,4:00:01,PM,91
3/27/2019,4:00:02,PM,91
3/27/2019,4:00:03,PM,91
3/27/2019,4:00:04,PM,91
3/27/2019,4:00:05,PM,91
3/27/2019,4:00:07,PM,91
3/27/2019,4:00:08,PM,91
3/27/2019,4:00:09,PM,91
3/27/2019,4:00:10,PM,92
3/27/2019,4:00:11,PM,92
3/27/2019,4:00:12,PM,92
3/27/2019,4:00:13,PM,92
3/27/2019,4:00:14,PM,92
3/27/2019,4:00:15,PM,92
3/27/2019,4:00:16,PM,92
3/27/2019,4:00:17,PM,92
3/27/2019,4:00:18,PM,92
3/27/2019,4:00:19,PM,93
3/27/2019,4:00:20,PM,93
3/27/2019,4:00:21,PM,94
3/27/2019,4:00:22,PM,95
3/27/2019,4:00:23,PM,95
3/27/2019,4:00:24,PM,95
3/27/2019,4:00:25,PM,95
3/27/2019,4:00:26,PM,95
3/27/2019,4:00:27,PM,95
3/27/2019,4:00:28,PM,95
3/27/2019,4:00:29,PM,95
3/27/2019,4:00:30,PM,95
3/27/2019,4:00:31,PM,95
3/27/2019,4:00:32,PM,95
3/27/2019,4:00:33,PM,95
3/27/2019,4:00:34,PM,96
3/27/2019,4:00:35,PM,96
3/27/2019,4:00:36,PM,97
3/27/2019,4:00:37,PM,96
3/27/2019,4:00:38,PM,96
3/27/2019,4:00:39,PM,95
3/27/2019,4:00:40,PM,95
3/27/2019,4:00:41,PM,94
3/27/2019,4:00:42,PM,94
3/27/2019,4:00:43,PM,95
3/27/2019,4:00:44,PM,96
3/27/2019,4:00:45,PM,96
3/27/2019,4:00:46,PM,97
3/27/2019,4:00:47,PM,98
3/27/2019,4:00:48,PM,98
3/27/2019,4:00:49,PM,98
3/27/2019,4:00:50,PM,98
3/27/2019,4:00:51,PM,97
3/27/2019,4:00:52,PM,97
3/27/2019,4:00:53,PM,97
3/27/2019,4:00:54,PM,97
3/27/2019,4:00:55,PM,97
3/27/2019,4:00:56,PM,97
3/27/2019,4:00:57,PM,97
3/27/2019,4:00:58,PM,97
3/27/2019,4:00:59,PM,96
3/27/2019,4:01:00,PM,96
3/27/2019,4:01:01,PM,95
3/27/2019,4:01:02,PM,95
3/27/2019,4:01:03,PM,94
3/27/2019,4:01:04,PM,94
3/27/2019,4:01:05,PM,95
3/27/2019,4:01:06,PM,95
3/27/2019,4:01:07,PM,95
3/27/2019,4:01:08,PM,95
3/27/2019,4:01:09,PM,95
3/27/2019,4:01:10,PM,95
3/27/2019,4:01:11,PM,95
3/27/2019,4:01:12,PM,95
3/27/2019,4:01:13,PM,95
3/27/2019,4:01:14,PM,95
3/27/2019,4:01:15,PM,95
3/27/2019,4:01:16,PM,95
3/27/2019,4:01:17,PM,95
3/27/2019,4:01:18,PM,94
3/27/2019,4:01:19,PM,94
3/27/2019,4:01:20,PM,94
3/27/2019,4:01:21,PM,94
3/27/2019,4:01:22,PM,94
3/27/2019,4:01:23,PM,94
3/27/2019,4:01:24,PM,94
3/27/2019,4:01:25,PM,94
3/27/2019,4:01:26,PM,94
3/27/2019,4:01:27,PM,94
3/27/2019,4:01:28,PM,94
3/27/2019,4:01:29,PM,95
3/27/2019,4:01:30,PM,95
3/27/2019,4:01:31,PM,95
3/27/2019,4:01:32,PM,95
3/27/2019,4:01:33,PM,95
3/27/2019,4:01:34,PM,94
3/27/2019,4:01:35,PM,94
3/27/2019,4:01:36,PM,94
3/27/2019,4:01:37,PM,95
3/27/2019,4:01:38,PM,95
3/27/2019,4:01:39,PM,95
3/27/2019,4:01:40,PM,95
3/27/2019,4:01:41,PM,95
3/27/2019,4:01:42,PM,95
3/27/2019,4:01:43,PM,95
3/27/2019,4:01:44,PM,95
3/27/2019,4:01:45,PM,95
3/27/2019,4:01:46,PM,95
3/27/2019,4:01:47,PM,96
3/27/2019,4:01:48,PM,96
3/27/2019,4:01:49,PM,96
3/27/2019,4:01:50,PM,96
3/27/2019,4:01:51,PM,96
3/27/2019,4:01:52,PM,96
3/27/2019,4:01:53,PM,96
3/27/2019,4:01:54,PM,96
3/27/2019,4:01:55,PM,96
3/27/2019,4:01:56,PM,96
3/27/2019,4:01:57,PM,96
3/27/2019,4:01:58,PM,96
3/27/2019,4:01:59,PM,95
3/27/2019,4:02:00,PM,95
3/27/2019,4:02:01,PM,95
3/27/2019,4:02:02,PM,95
3/27/2019,4:02:03,PM,94
3/27/2019,4:02:04,PM,94
3/27/2019,4:02:05,PM,94
3/27/2019,4:02:06,PM,94
3/27/2019,4:02:07,PM,94
3/27/2019,4:02:08,PM,94
3/27/2019,4:02:09,PM,94
3/27/2019,4:02:10,PM,94
3/27/2019,4:02:11,PM,94
3/27/2019,4:02:12,PM,94
3/27/2019,4:02:13,PM,94
3/27/2019,4:02:14,PM,94
3/27/2019,4:02:15,PM,94
3/27/2019,4:02:16,PM,93
3/27/2019,4:02:17,PM,93
3/27/2019,4:02:18,PM,93
3/27/2019,4:02:19,PM,93
3/27/2019,4:02:20,PM,93
3/27/2019,4:02:21,PM,93
3/27/2019,4:02:23,PM,93
3/27/2019,4:02:24,PM,93
3/27/2019,4:02:26,PM,93
3/27/2019,4:02:27,PM,93
3/27/2019,4:02:28,PM,93
3/27/2019,4:02:29,PM,93
3/27/2019,4:02:30,PM,93
3/27/2019,4:02:31,PM,92
3/27/2019,4:02:32,PM,92
3/27/2019,4:02:33,PM,92
3/27/2019,4:02:34,PM,92
3/27/2019,4:02:35,PM,92
3/27/2019,4:02:36,PM,92
3/27/2019,4:02:37,PM,91
3/27/2019,4:02:38,PM,91
3/27/2019,4:02:39,PM,92
3/27/2019,4:02:40,PM,92
3/27/2019,4:02:41,PM,92
3/27/2019,4:02:42,PM,92
3/27/2019,4:02:43,PM,92
3/27/2019,4:02:44,PM,92
3/27/2019,4:02:45,PM,92
3/27/2019,4:02:46,PM,92
3/27/2019,4:02:47,PM,92
3/27/2019,4:02:48,PM,92
3/27/2019,4:02:49,PM,92
3/27/2019,4:02:50,PM,92
3/27/2019,4:02:51,PM,93
3/27/2019,4:02:52,PM,93
3/27/2019,4:02:53,PM,93
3/27/2019,4:02:54,PM,93
3/27/2019,4:02:55,PM,93
3/27/2019,4:02:56,PM,93
3/27/2019,4:02:57,PM,92
3/27/2019,4:02:58,PM,92
3/27/2019,4:02:59,PM,92
3/27/2019,4:03:00,PM,93
3/27/2019,4:03:01,PM,92
3/27/2019,4:03:02,PM,92
3/27/2019,4:03:03,PM,93
3/27/2019,4:03:04,PM,93
3/27/2019,4:03:05,PM,93
3/27/2019,4:03:06,PM,93
3/27/2019,4:03:07,PM,93
3/27/2019,4:03:08,PM,93
3/27/2019,4:03:09,PM,93
3/27/2019,4:03:10,PM,94
3/27/2019,4:03:11,PM,94
3/27/2019,4:03:12,PM,95
3/27/2019,4:03:13,PM,94
3/27/2019,4:03:14,PM,94
3/27/2019,4:03:15,PM,94
3/27/2019,4:03:16,PM,94
3/27/2019,4:03:17,PM,93
3/27/2019,4:03:18,PM,94
3/27/2019,4:03:19,PM,94
3/27/2019,4:03:20,PM,95
3/27/2019,4:03:21,PM,95
3/27/2019,4:03:22,PM,95
3/27/2019,4:03:23,PM,95
3/27/2019,4:03:24,PM,95
3/27/2019,4:03:25,PM,95
3/27/2019,4:03:26,PM,95
3/27/2019,4:03:27,PM,95
3/27/2019,4:03:28,PM,95
3/27/2019,4:03:29,PM,95
3/27/2019,4:03:30,PM,95
3/27/2019,4:03:31,PM,95
3/27/2019,4:03:32,PM,95
3/27/2019,4:03:33,PM,94
3/27/2019,4:03:34,PM,94
3/27/2019,4:03:35,PM,94
3/27/2019,4:03:36,PM,94
3/27/2019,4:03:37,PM,94
3/27/2019,4:03:38,PM,94
3/27/2019,4:03:39,PM,94
3/27/2019,4:03:40,PM,94
3/27/2019,4:03:41,PM,94
3/27/2019,4:03:42,PM,93
3/27/2019,4:03:43,PM,93
3/27/2019,4:03:44,PM,93
3/27/2019,4:03:45,PM,93
3/27/2019,4:03:46,PM,93
3/27/2019,4:03:47,PM,93
3/27/2019,4:03:48,PM,93
3/27/2019,4:03:49,PM,94
3/27/2019,4:03:50,PM,95
3/27/2019,4:03:51,PM,96
3/27/2019,4:03:52,PM,96
3/27/2019,4:03:53,PM,96
3/27/2019,4:03:54,PM,96
3/27/2019,4:03:55,PM,95
3/27/2019,4:03:56,PM,93
3/27/2019,4:03:57,PM,93
3/27/2019,4:03:58,PM,92
3/27/2019,4:03:59,PM,92
3/27/2019,4:04:00,PM,91
3/27/2019,4:04:01,PM,92
3/27/2019,4:04:02,PM,92
3/27/2019,4:04:03,PM,90
3/27/2019,4:04:04,PM,89
3/27/2019,4:04:05,PM,89
3/27/2019,4:04:06,PM,89
3/27/2019,4:04:07,PM,89
3/27/2019,4:04:08,PM,89
3/27/2019,4:04:09,PM,89
3/27/2019,4:04:10,PM,89
3/27/2019,4:04:11,PM,89
3/27/2019,4:04:12,PM,89
3/27/2019,4:04:13,PM,89
3/27/2019,4:04:14,PM,89
3/27/2019,4:04:15,PM,89
3/27/2019,4:04:16,PM,89
3/27/2019,4:04:17,PM,89
3/27/2019,4:04:18,PM,89
3/27/2019,4:04:19,PM,89
3/27/2019,4:04:20,PM,90
3/27/2019,4:04:21,PM,90
3/27/2019,4:04:22,PM,91
3/27/2019,4:04:23,PM,91
3/27/2019,4:04:24,PM,91
3/27/2019,4:04:25,PM,91
3/27/2019,4:04:26,PM,90
3/27/2019,4:04:27,PM,90
3/27/2019,4:04:28,PM,90
3/27/2019,4:04:29,PM,90
3/27/2019,4:04:30,PM,90
3/27/2019,4:04:31,PM,91
3/27/2019,4:04:32,PM,91
3/27/2019,4:04:33,PM,91
3/27/2019,4:04:34,PM,91
3/27/2019,4:04:35,PM,92
3/27/2019,4:04:36,PM,92
3/27/2019,4:04:37,PM,93
3/27/2019,4:04:38,PM,94
3/27/2019,4:04:39,PM,93
3/27/2019,4:04:40,PM,93
3/27/2019,4:04:41,PM,93
3/27/2019,4:04:42,PM,94
3/27/2019,4:04:43,PM,94
3/27/2019,4:04:44,PM,93
3/27/2019,4:04:45,PM,91
3/27/2019,4:04:46,PM,89
3/27/2019,4:04:47,PM,88
3/27/2019,4:04:48,PM,88
3/27/2019,4:04:49,PM,88
3/27/2019,4:04:50,PM,89
3/27/2019,4:04:51,PM,90
3/27/2019,4:04:52,PM,90
3/27/2019,4:04:53,PM,89
3/27/2019,4:04:54,PM,89
3/27/2019,4:04:55,PM,89
3/27/2019,4:04:56,PM,89
3/27/2019,4:04:57,PM,89
3/27/2019,4:04:58,PM,89
3/27/2019,4:04:59,PM,89
3/27/2019,4:05:00,PM,89
3/27/2019,4:05:01,PM,89
3/27/2019,4:05:02,PM,89
3/27/2019,4:05:03,PM,89
3/27/2019,4:05:04,PM,89
3/27/2019,4:05:05,PM,89
3/27/2019,4:05:06,PM,89
3/27/2019,4:05:07,PM,89
3/27/2019,4:05:08,PM,89
3/27/2019,4:05:09,PM,89
3/27/2019,4:05:10,PM,88
3/27/2019,4:05:11,PM,87
3/27/2019,4:05:12,PM,87
3/27/2019,4:05:13,PM,88
3/27/2019,4:05:14,PM,88
3/27/2019,4:05:15,PM,88
3/27/2019,4:05:16,PM,88
3/27/2019,4:05:17,PM,88
3/27/2019,4:05:18,PM,88
3/27/2019,4:05:19,PM,88
3/27/2019,4:05:20,PM,89
3/27/2019,4:05:21,PM,89
3/27/2019,4:05:22,PM,89
3/27/2019,4:05:23,PM,89
3/27/2019,4:05:24,PM,89
3/27/2019,4:05:25,PM,89
3/27/2019,4:05:26,PM,88
3/27/2019,4:05:27,PM,88
3/27/2019,4:05:28,PM,88
3/27/2019,4:05:29,PM,88
3/27/2019,4:05:30,PM,89
3/27/2019,4:05:31,PM,89
3/27/2019,4:05:32,PM,90
3/27/2019,4:05:33,PM,90
3/27/2019,4:05:34,PM,88
3/27/2019,4:05:35,PM,88
3/27/2019,4:05:36,PM,88
3/27/2019,4:05:37,PM,88
3/27/2019,4:05:38,PM,88
3/27/2019,4:05:39,PM,88
3/27/2019,4:05:40,PM,89
3/27/2019,4:05:41,PM,90
3/27/2019,4:05:42,PM,90
3/27/2019,4:05:43,PM,90
3/27/2019,4:05:44,PM,90
3/27/2019,4:05:45,PM,90
3/27/2019,4:05:46,PM,90
3/27/2019,4:05:47,PM,90
3/27/2019,4:05:48,PM,90
3/27/2019,4:05:49,PM,91
3/27/2019,4:05:50,PM,91
3/27/2019,4:05:51,PM,91
3/27/2019,4:05:52,PM,90
3/27/2019,4:05:53,PM,90
3/27/2019,4:05:54,PM,91
3/27/2019,4:05:55,PM,91
3/27/2019,4:05:56,PM,91
3/27/2019,4:05:57,PM,91
3/27/2019,4:05:58,PM,92
3/27/2019,4:05:59,PM,93
3/27/2019,4:06:00,PM,93
3/27/2019,4:06:01,PM,94
3/27/2019,4:06:02,PM,94
3/27/2019,4:06:03,PM,94
3/27/2019,4:06:04,PM,94
3/27/2019,4:06:05,PM,94
3/27/2019,4:06:06,PM,94
3/27/2019,4:06:07,PM,94
3/27/2019,4:06:08,PM,94
3/27/2019,4:06:09,PM,94
3/27/2019,4:06:10,PM,94
3/27/2019,4:06:11,PM,94
3/27/2019,4:06:13,PM,94
3/27/2019,4:06:14,PM,95
3/27/2019,4:06:15,PM,95
3/27/2019,4:06:16,PM,95
3/27/2019,4:06:17,PM,95
3/27/2019,4:06:18,PM,95
3/27/2019,4:06:19,PM,95
3/27/2019,4:06:20,PM,95
3/27/2019,4:06:21,PM,95
3/27/2019,4:06:22,PM,95
3/27/2019,4:06:23,PM,95
3/27/2019,4:06:24,PM,95
3/27/2019,4:06:25,PM,94
3/27/2019,4:06:26,PM,94
3/27/2019,4:06:27,PM,95
3/27/2019,4:06:28,PM,95
3/27/2019,4:06:29,PM,95
3/27/2019,4:06:30,PM,95
3/27/2019,4:06:31,PM,95
3/27/2019,4:06:32,PM,95
3/27/2019,4:06:33,PM,95
3/27/2019,4:06:34,PM,95
3/27/2019,4:06:35,PM,95
3/27/2019,4:06:36,PM,95
3/27/2019,4:06:37,PM,95
3/27/2019,4:06:38,PM,95
3/27/2019,4:06:39,PM,96
3/27/2019,4:06:40,PM,96
3/27/2019,4:06:41,PM,96
3/27/2019,4:06:42,PM,96
3/27/2019,4:06:43,PM,96
3/27/2019,4:06:44,PM,96
3/27/2019,4:06:45,PM,96
3/27/2019,4:06:46,PM,96
3/27/2019,4:06:47,PM,96
3/27/2019,4:06:48,PM,96
3/27/2019,4:06:49,PM,96
3/27/2019,4:06:50,PM,96
3/27/2019,4:06:51,PM,97
3/27/2019,4:06:52,PM,97
3/27/2019,4:06:53,PM,97
3/27/2019,4:06:54,PM,97
3/27/2019,4:06:55,PM,96
3/27/2019,4:06:56,PM,96
3/27/2019,4:06:57,PM,96
3/27/2019,4:06:58,PM,97
3/27/2019,4:06:59,PM,97
3/27/2019,4:07:00,PM,97
3/27/2019,4:07:01,PM,97
3/27/2019,4:07:02,PM,97
3/27/2019,4:07:03,PM,97
3/27/2019,4:07:04,PM,97
3/27/2019,4:07:05,PM,97
3/27/2019,4:07:06,PM,97
3/27/2019,4:07:07,PM,97
3/27/2019,4:07:08,PM,97
3/27/2019,4:07:09,PM,97
3/27/2019,4:07:10,PM,97
3/27/2019,4:07:11,PM,97
3/27/2019,4:07:12,PM,97
3/27/2019,4:07:13,PM,97
3/27/2019,4:07:14,PM,97
3/27/2019,4:07:15,PM,98
3/27/2019,4:07:16,PM,98
3/27/2019,4:07:17,PM,98
3/27/2019,4:07:18,PM,98
3/27/2019,4:07:19,PM,98
3/27/2019,4:07:20,PM,98
3/27/2019,4:07:21,PM,98
3/27/2019,4:07:22,PM,98
3/27/2019,4:07:23,PM,98
3/27/2019,4:07:24,PM,98
3/27/2019,4:07:25,PM,98
3/27/2019,4:07:26,PM,98
3/27/2019,4:07:27,PM,98
3/27/2019,4:07:28,PM,97
3/27/2019,4:07:29,PM,97
3/27/2019,4:07:30,PM,97
3/27/2019,4:07:31,PM,97
3/27/2019,4:07:32,PM,97
3/27/2019,4:07:33,PM,97
3/27/2019,4:07:34,PM,97
3/27/2019,4:07:35,PM,97
3/27/2019,4:07:36,PM,97
3/27/2019,4:07:37,PM,97
3/27/2019,4:07:38,PM,97
3/27/2019,4:07:39,PM,97
3/27/2019,4:07:40,PM,97
3/27/2019,4:07:41,PM,97
3/27/2019,4:07:42,PM,97
3/27/2019,4:07:43,PM,97
3/27/2019,4:07:44,PM,97
3/27/2019,4:07:45,PM,97
3/27/2019,4:07:46,PM,97
3/27/2019,4:07:47,PM,97
3/27/2019,4:07:48,PM,97
3/27/2019,4:07:49,PM,97
3/27/2019,4:07:50,PM,97
3/27/2019,4:07:51,PM,97
